"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,4.271844660194175,0.0,0.0,25.631067961165048,0.0,0.0
1,2.0,5150000.0,5.048543689320388,0.0,0.0,53.786407766990294,0.0,0.0
1,3.0,5150000.0,5.242718446601942,0.0,0.0,58.05825242718446,0.0,0.0
1,4.0,5150000.0,5.436893203883495,0.0,0.0,59.417475728155345,0.0,0.0
1,5.0,5150000.0,5.436893203883495,0.0,0.0,60.970873786407765,0.0,0.0
1,6.0,5150000.0,5.631067961165048,0.0,0.0,61.94174757281553,0.0,0.0
1,7.0,5150000.0,5.631067961165048,0.0,0.0,62.5242718446602,0.0,0.0
1,8.0,5150000.0,5.631067961165048,0.0,0.0,62.5242718446602,0.0,0.0
1,9.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,10.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,11.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,12.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,13.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,14.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,15.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,16.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,17.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,18.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,19.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,20.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,21.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,22.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,23.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,24.0,5150000.0,5.631067961165048,0.0,0.0,62.71844660194175,0.0,0.0
1,25.0,5150000.0,5.631067961165048,0.7766990291262136,0.7766990291262136,62.71844660194175,0.0,0.0
1,26.0,5150000.0,5.631067961165048,2.1359223300970873,2.1359223300970873,62.71844660194175,0.0,0.0
1,27.0,5150000.0,5.631067961165048,2.1359223300970873,2.1359223300970873,62.71844660194175,0.0,0.0
1,28.0,5150000.0,7.766990291262135,3.4951456310679614,3.4951456310679614,62.71844660194175,0.0,0.0
1,29.0,5150000.0,8.349514563106796,3.4951456310679614,3.4951456310679614,62.71844660194175,53.00970873786408,53.00970873786408
1,30.0,5150000.0,13.009708737864079,4.271844660194175,4.271844660194175,62.71844660194175,58.252427184466015,58.252427184466015
1,31.0,5150000.0,14.174757281553399,4.466019417475728,4.466019417475728,62.71844660194175,60.38834951456311,60.38834951456311
1,32.0,5150000.0,14.563106796116504,4.466019417475728,4.466019417475728,62.71844660194175,61.165048543689316,61.165048543689316
