"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,4.077669902912621,0.0,0.0
2.0,5.048543689320388,0.0,0.0
3.0,5.436893203883495,0.0,0.0
4.0,5.631067961165048,0.0,0.0
5.0,5.631067961165048,0.0,0.0
6.0,5.631067961165048,0.0,0.0
7.0,5.825242718446602,0.0,0.0
8.0,5.825242718446602,0.0,0.0
9.0,5.825242718446602,0.0,0.0
10.0,5.825242718446602,0.0,0.0
11.0,5.825242718446602,0.0,0.0
12.0,5.825242718446602,0.0,0.0
13.0,5.825242718446602,0.0,0.0
14.0,5.825242718446602,0.0,0.0
15.0,5.825242718446602,0.0,0.0
16.0,5.825242718446602,0.0,0.0
17.0,5.825242718446602,0.0,0.0
18.0,5.825242718446602,0.0,0.0
19.0,5.825242718446602,0.0,0.0
20.0,5.825242718446602,0.0,0.0
21.0,5.825242718446602,0.0,0.0
22.0,5.825242718446602,0.0,0.0
23.0,5.825242718446602,0.0,0.0
24.0,5.825242718446602,0.0,0.0
25.0,5.825242718446602,0.1941747572815534,0.1941747572815534
26.0,5.825242718446602,0.9708737864077669,0.9708737864077669
27.0,5.825242718446602,0.9708737864077669,0.9708737864077669
28.0,6.796116504854369,3.4951456310679614,3.4951456310679614
29.0,6.990291262135923,3.4951456310679614,3.4951456310679614
30.0,10.485436893203884,4.077669902912621,4.077669902912621
31.0,11.262135922330096,4.271844660194175,4.271844660194175
32.0,11.262135922330096,4.271844660194175,4.271844660194175
33.0,11.650485436893204,4.271844660194175,4.271844660194175
34.0,11.650485436893204,4.271844660194175,4.271844660194175
35.0,11.844660194174757,4.077669902912621,4.077669902912621
36.0,21.35922330097087,4.271844660194175,4.271844660194175
37.0,22.52427184466019,4.271844660194175,4.271844660194175
38.0,23.106796116504853,4.271844660194175,4.271844660194175
39.0,30.679611650485437,4.077669902912621,4.077669902912621
40.0,33.00970873786408,4.077669902912621,4.077669902912621
41.0,33.398058252427184,4.271844660194175,4.271844660194175
42.0,33.398058252427184,4.271844660194175,4.271844660194175
43.0,33.592233009708735,4.271844660194175,4.271844660194175
44.0,33.592233009708735,4.271844660194175,4.271844660194175
45.0,33.78640776699029,4.271844660194175,4.271844660194175
46.0,34.1747572815534,5.436893203883495,5.436893203883495
47.0,34.1747572815534,6.407766990291262,6.407766990291262
48.0,34.1747572815534,6.601941747572816,6.601941747572816
49.0,41.74757281553398,8.737864077669903,8.737864077669903
50.0,45.04854368932038,8.54368932038835,8.54368932038835
51.0,45.43689320388349,8.54368932038835,8.54368932038835
52.0,45.63106796116505,8.54368932038835,8.54368932038835
53.0,56.89320388349515,8.54368932038835,8.54368932038835
54.0,60.77669902912621,9.320388349514563,9.320388349514563
55.0,62.13592233009708,9.514563106796116,9.514563106796116
56.0,64.66019417475728,11.262135922330096,11.262135922330096
57.0,64.66019417475728,10.87378640776699,10.87378640776699
58.0,65.63106796116504,16.699029126213592,16.699029126213592
59.0,65.8252427184466,17.281553398058254,17.281553398058254
60.0,65.8252427184466,19.223300970873787,13.398058252427184
61.0,71.84466019417476,19.02912621359223,13.398058252427184
62.0,72.23300970873787,20.776699029126213,14.757281553398057
63.0,74.5631067961165,20.97087378640777,14.36893203883495
64.0,74.5631067961165,25.8252427184466,17.66990291262136
65.0,74.5631067961165,26.21359223300971,17.475728155339805
66.0,74.5631067961165,26.601941747572816,18.25242718446602
67.0,74.5631067961165,26.990291262135923,18.446601941747574
68.0,74.5631067961165,27.184466019417474,18.446601941747574
69.0,74.5631067961165,26.407766990291265,17.864077669902912
70.0,84.46601941747572,27.184466019417474,18.446601941747574
71.0,84.66019417475728,28.7378640776699,19.80582524271845
72.0,88.93203883495146,28.54368932038835,19.80582524271845
73.0,89.126213592233,31.650485436893206,23.495145631067963
74.0,89.51456310679612,38.640776699029125,28.54368932038835
75.0,89.51456310679612,43.10679611650485,32.42718446601941
76.0,89.51456310679612,45.04854368932038,34.56310679611651
77.0,89.51456310679612,51.6504854368932,22.718446601941746
78.0,89.51456310679612,54.95145631067962,24.660194174757283
79.0,89.70873786407768,57.4757281553398,26.407766990291265
80.0,90.87378640776699,60.38834951456311,29.708737864077673
81.0,91.06796116504854,66.2135922330097,41.94174757281554
82.0,91.45631067961165,68.3495145631068,45.63106796116505
83.0,91.45631067961165,68.93203883495146,47.18446601941748
84.0,91.45631067961165,69.51456310679612,21.35922330097087
85.0,91.45631067961165,70.29126213592232,21.16504854368932
86.0,91.45631067961165,72.03883495145631,26.019417475728158
87.0,91.45631067961165,76.69902912621359,39.80582524271845
88.0,91.45631067961165,80.7766990291262,43.689320388349515
89.0,91.45631067961165,84.66019417475728,47.96116504854369
90.0,91.45631067961165,85.8252427184466,46.990291262135926
91.0,91.45631067961165,85.24271844660194,48.349514563106794
92.0,91.45631067961165,86.79611650485437,47.76699029126213
93.0,91.45631067961165,85.63106796116506,47.18446601941748
